Kepler-130c	TIC-121603794	2
Kepler-130d	TIC-121603794	2
Kepler-131b	TIC-121660708	2
Kepler-131c	TIC-121660708	2
Kepler-1311b	TIC-159106207	2
Kepler-1311c	TIC-159106207	2
Kepler-1319b	TIC-417676990	4
Kepler-132b	TIC-237158274	4
Kepler-132c	TIC-237158274	4
Kepler-132d	TIC-237158274	4
Kepler-132e	TIC-237158274	4
Kepler-1321b	TIC-271165895	4
Kepler-1321c	TIC-271165895	4
Kepler-133b	TIC-28089143	4
Kepler-133c	TIC-28089143	4
Kepler-1336b	TIC-272278272	4
Kepler-1336c	TIC-272278272	4
Kepler-134b	TIC-48448369	6
Kepler-134c	TIC-48448369	6
Kepler-1341b	TIC-123126460	4
Kepler-135b	TIC-122450088	1
Kepler-135c	TIC-122450088	1
Kepler-1350b	TIC-158664221	4
Kepler-1350c	TIC-158664221	4
Kepler-136b	TIC-272375343	4
Kepler-136c	TIC-272375343	4
Kepler-1365b	TIC-63122176	2
Kepler-1365c	TIC-63122176	2
Kepler-137b	TIC-123415819	4
Kepler-137c	TIC-123415819	4
Kepler-1370b	TIC-120253552	4
Kepler-1370c	TIC-120253552	4
Kepler-1371b	TIC-158840095	4
Kepler-1371c	TIC-158840095	4
Kepler-138b	TIC-159376971	2
Kepler-138c	TIC-159376971	2
Kepler-138d	TIC-159376971	2
Kepler-1388b	TIC-164524311	4
Kepler-1388c	TIC-164524311	4
Kepler-1388d	TIC-164524311	4
Kepler-1388e	TIC-164524311	4
Kepler-139b	TIC-123450224	4
Kepler-139c	TIC-123450224	4
Kepler-1398b	TIC-27239111	4
Kepler-1398c	TIC-27239111	4
Kepler-14b	TIC-158561566	6
Kepler-140b	TIC-158487888	6
Kepler-140c	TIC-158487888	6
Kepler-141b	TIC-273681580	4
Kepler-141c	TIC-273681580	4
Kepler-142b	TIC-27394293	4
Kepler-142c	TIC-27394293	4
Kepler-142d	TIC-27394293	4
Kepler-143b	TIC-28364164	4
Kepler-143c	TIC-28364164	4
Kepler-144b	TIC-123409401	4
Kepler-144c	TIC-123409401	4
Kepler-145b	TIC-159721091	2
Kepler-145c	TIC-159721091	2
Kepler-1464b	TIC-121123737	1
Kepler-1464c	TIC-121123737	1
Kepler-1468b	TIC-138219758	2
Kepler-1468c	TIC-138219758	2
Kepler-147b	TIC-121458206	2
Kepler-147c	TIC-121458206	2
Kepler-148b	TIC-159171904	4
Kepler-148c	TIC-159171904	4
Kepler-148d	TIC-159171904	4
Kepler-1480b	TIC-26541144	4
Kepler-149b	TIC-120638033	2
Kepler-149c	TIC-120638033	2
Kepler-149d	TIC-120638033	2
Kepler-150b	TIC-121598758	2
Kepler-150c	TIC-121598758	2
Kepler-150d	TIC-121598758	2
Kepler-150e	TIC-121598758	2
Kepler-150f	TIC-121598758	2
Kepler-151b	TIC-137410997	2
Kepler-151c	TIC-137410997	2
Kepler-1514b	TIC-137685450	1
Kepler-1514c	TIC-137685450	1
Kepler-152b	TIC-158387462	2
Kepler-152c	TIC-158387462	2
Kepler-153b	TIC-48188777	4
Kepler-153c	TIC-48188777	4
Kepler-1530b	TIC-298892283	4
Kepler-1530c	TIC-298892283	4
Kepler-154b	TIC-416282268	4
Kepler-154c	TIC-416282268	4
Kepler-154d	TIC-416282268	4
Kepler-154e	TIC-416282268	4
Kepler-154f	TIC-416282268	4
Kepler-1540b	TIC-237158408	4
Kepler-1542b	TIC-279915941	4
Kepler-1542c	TIC-279915941	4
Kepler-1542d	TIC-279915941	4
Kepler-1542e	TIC-279915941	4
Kepler-155b	TIC-298969755	6
Kepler-155c	TIC-298969755	6
Kepler-156b	TIC-122374620	1
Kepler-156c	TIC-122374620	1
Kepler-157b	TIC-122716806	1
Kepler-157c	TIC-122716806	1
Kepler-157d	TIC-122716806	1
Kepler-158b	TIC-120103325	4
Kepler-158c	TIC-120103325	4
Kepler-159b	TIC-169082553	3
Kepler-159c	TIC-169082553	3
Kepler-16b	TIC-299096355	6
Kepler-160b	TIC-158555483	2
Kepler-160c	TIC-158555483	2
Kepler-160d	TIC-158555483	2
Kepler-161b	TIC-159444082	2
Kepler-161c	TIC-159444082	2
Kepler-162b	TIC-273036401	4
Kepler-162c	TIC-273036401	4
Kepler-163b	TIC-271355638	4
Kepler-163c	TIC-271355638	4
Kepler-164b	TIC-158561894	6
Kepler-164c	TIC-158561894	6
Kepler-164d	TIC-158561894	6
Kepler-1641b	TIC-184426431	4
Kepler-1641c	TIC-184426431	4
Kepler-1642b	TIC-273036122	4
Kepler-1642c	TIC-273036122	4
Kepler-1647b	TIC-170344769	3
Kepler-165b	TIC-123129877	4
Kepler-165c	TIC-123129877	4
Kepler-1651b	TIC-48353358	6
Kepler-166b	TIC-26814955	4
Kepler-166c	TIC-26814955	4
Kepler-166d	TIC-26814955	4
Kepler-1661b	TIC-164886585	4
Kepler-1666b	TIC-273685548	4
Kepler-1666c	TIC-273685548	4
Kepler-167b	TIC-137686948	1
Kepler-167c	TIC-137686948	1
Kepler-167d	TIC-137686948	1
Kepler-167e	TIC-137686948	1
Kepler-168b	TIC-378087276	1
Kepler-168c	TIC-378087276	1
Kepler-169b	TIC-120689253	4
Kepler-169c	TIC-120689253	4
Kepler-169d	TIC-120689253	4
Kepler-169e	TIC-120689253	4
Kepler-169f	TIC-120689253	4
Kepler-170b	TIC-120253745	4
Kepler-170c	TIC-120253745	4
Kepler-171b	TIC-239229224	4
Kepler-171c	TIC-239229224	4
Kepler-171d	TIC-239229224	4
Kepler-172b	TIC-237157751	4
Kepler-172c	TIC-237157751	4
Kepler-172d	TIC-237157751	4
Kepler-172e	TIC-237157751	4
Kepler-173b	TIC-378160351	4
Kepler-173c	TIC-378160351	4
Kepler-174b	TIC-158434144	2
Kepler-174c	TIC-158434144	2
Kepler-174d	TIC-158434144	2
Kepler-175b	TIC-159099116	2
Kepler-175c	TIC-159099116	2
Kepler-176b	TIC-271159950	4
Kepler-176c	TIC-271159950	4
Kepler-176d	TIC-271159950	4
Kepler-176e	TIC-271159950	4
Kepler-177b	TIC-158172348	4
Kepler-177c	TIC-158172348	4
Kepler-178b	TIC-158394235	6
Kepler-178c	TIC-158394235	6
Kepler-178d	TIC-158394235	6
Kepler-179b	TIC-268057162	4
Kepler-179c	TIC-268057162	4
Kepler-18b	TIC-273690178	4
Kepler-18c	TIC-273690178	4
Kepler-18d	TIC-273690178	4
Kepler-180b	TIC-27532033	4
Kepler-180c	TIC-27532033	4
Kepler-181b	TIC-27767452	4
Kepler-181c	TIC-27767452	4
Kepler-182b	TIC-267672183	4
Kepler-182c	TIC-267672183	4
Kepler-183b	TIC-138214374	1
Kepler-183c	TIC-138214374	1
Kepler-184b	TIC-63119782	2
Kepler-184c	TIC-63119782	2
Kepler-184d	TIC-63119782	2
Kepler-185b	TIC-123490444	4
Kepler-185c	TIC-123490444	4
Kepler-186b	TIC-268159861	4
Kepler-186c	TIC-268159861	4
Kepler-186d	TIC-268159861	4
Kepler-186e	TIC-268159861	4
Kepler-186f	TIC-268159861	4
Kepler-187b	TIC-269264648	4
Kepler-187c	TIC-269264648	4
Kepler-188b	TIC-123235018	4
Kepler-188c	TIC-123235018	4
Kepler-189b	TIC-158494327	2
Kepler-189c	TIC-158494327	2
Kepler-19b	TIC-122375047	1
Kepler-19c	TIC-122375047	1
Kepler-19d	TIC-122375047	1
Kepler-190b	TIC-158789380	2
Kepler-190c	TIC-158789380	2
Kepler-191b	TIC-159647213	2
Kepler-191c	TIC-159647213	2
Kepler-191d	TIC-159647213	2
Kepler-192b	TIC-158626833	4
Kepler-192c	TIC-158626833	4
Kepler-192d	TIC-158626833	4
Kepler-193b	TIC-272496083	4
Kepler-193c	TIC-272496083	4
Kepler-194b	TIC-63070427	4
Kepler-194c	TIC-63070427	4
Kepler-194d	TIC-63070427	4
Kepler-195b	TIC-298837729	6
Kepler-195c	TIC-298837729	6
Kepler-196b	TIC-164828012	4
Kepler-196c	TIC-164828012	4
Kepler-197b	TIC-27397848	4
Kepler-197c	TIC-27397848	4
Kepler-197d	TIC-27397848	4
Kepler-197e	TIC-27397848	4
Kepler-198b	TIC-122519154	1
Kepler-198c	TIC-122519154	1
Kepler-198d	TIC-122519154	1
Kepler-199b	TIC-184090767	3
Kepler-199c	TIC-184090767	3
Kepler-20b	TIC-158554588	2
Kepler-20c	TIC-158554588	2
Kepler-20d	TIC-158554588	2
Kepler-20e	TIC-158554588	2
Kepler-20f	TIC-158554588	2
Kepler-20g	TIC-158554588	2
Kepler-200b	TIC-120252452	4
Kepler-200c	TIC-120252452	4
Kepler-201b	TIC-138297190	4
Kepler-201c	TIC-138297190	4
Kepler-202b	TIC-258202719	4
Kepler-202c	TIC-258202719	4
Kepler-203b	TIC-169084431	3
Kepler-203c	TIC-169084431	3
Kepler-203d	TIC-169084431	3
Kepler-204b	TIC-120495446	4
Kepler-204c	TIC-120495446	4
Kepler-205b	TIC-399822422	4
Kepler-205c	TIC-399822422	4
Kepler-206b	TIC-137342279	2
Kepler-206c	TIC-137342279	2
Kepler-206d	TIC-137342279	2
Kepler-207b	TIC-159217436	2
Kepler-207c	TIC-159217436	2
Kepler-207d	TIC-159217436	2
Kepler-208b	TIC-270781284	4
Kepler-208c	TIC-270781284	4
Kepler-208d	TIC-270781284	4
Kepler-208e	TIC-270781284	4
Kepler-209b	TIC-159652365	2
Kepler-209c	TIC-159652365	2
Kepler-21b	TIC-121214185	1
Kepler-210b	TIC-63283780	2
Kepler-210c	TIC-63283780	2
Kepler-211b	TIC-352007758	4
Kepler-211c	TIC-352007758	4
Kepler-212b	TIC-158551888	2
Kepler-212c	TIC-158551888	2
Kepler-213b	TIC-159521326	4
Kepler-213c	TIC-159521326	4
Kepler-214b	TIC-164785720	4
Kepler-214c	TIC-164785720	4
Kepler-215b	TIC-271352188	4
Kepler-215c	TIC-271352188	4
Kepler-215d	TIC-271352188	4
Kepler-215e	TIC-271352188	4
Kepler-216b	TIC-270698499	4
Kepler-216c	TIC-270698499	4
Kepler-217b	TIC-240178935	4
Kepler-217c	TIC-240178935	4
Kepler-217d	TIC-240178935	4
Kepler-218b	TIC-271662623	4
Kepler-218c	TIC-271662623	4
Kepler-218d	TIC-271662623	4
Kepler-219b	TIC-158838045	4
Kepler-219c	TIC-158838045	4
Kepler-219d	TIC-158838045	4
Kepler-220b	TIC-159759306	4
Kepler-220c	TIC-159759306	4
Kepler-220d	TIC-159759306	4
Kepler-220e	TIC-159759306	4
Kepler-221b	TIC-272601375	4
Kepler-221c	TIC-272601375	4
Kepler-221d	TIC-272601375	4
Kepler-221e	TIC-272601375	4
Kepler-222b	TIC-158625100	6
Kepler-222c	TIC-158625100	6
Kepler-222d	TIC-158625100	6
Kepler-223b	TIC-273876171	4
Kepler-223c	TIC-273876171	4
Kepler-223d	TIC-273876171	4
Kepler-223e	TIC-273876171	4
Kepler-224b	TIC-159642189	4
Kepler-224c	TIC-159642189	4
Kepler-224d	TIC-159642189	4
Kepler-224e	TIC-159642189	4
Kepler-225b	TIC-63203294	4
Kepler-225c	TIC-63203294	4
Kepler-226b	TIC-63204017	4
Kepler-226c	TIC-63204017	4
Kepler-226d	TIC-63204017	4
Kepler-227b	TIC-26539443	4
Kepler-227c	TIC-26539443	4
Kepler-228b	TIC-27772524	4
Kepler-228c	TIC-27772524	4
Kepler-228d	TIC-27772524	4
Kepler-229b	TIC-399912169	4
Kepler-229c	TIC-399912169	4
Kepler-229d	TIC-399912169	4
Kepler-23b	TIC-27083727	4
Kepler-23c	TIC-27083727	4
Kepler-23d	TIC-27083727	4
Kepler-230b	TIC-377782363	2
Kepler-230c	TIC-377782363	2
Kepler-231b	TIC-27006192	4
Kepler-231c	TIC-27006192	4
Kepler-232b	TIC-27686898	4
Kepler-232c	TIC-27686898	4
Kepler-233b	TIC-27843776	6
Kepler-233c	TIC-27843776	6
Kepler-234b	TIC-137318075	1
Kepler-234c	TIC-137318075	1
Kepler-235b	TIC-120765183	2
Kepler-235c	TIC-120765183	2
Kepler-235d	TIC-120765183	2
Kepler-235e	TIC-120765183	2
Kepler-236b	TIC-120044687	4
Kepler-236c	TIC-120044687	4
Kepler-237b	TIC-258348597	4
Kepler-237c	TIC-258348597	4
Kepler-238b	TIC-121460918	2
Kepler-238c	TIC-121460918	2
Kepler-238d	TIC-121460918	2
Kepler-238e	TIC-121460918	2
Kepler-238f	TIC-121460918	2
Kepler-239b	TIC-138641300	1
Kepler-239c	TIC-138641300	1
Kepler-24b	TIC-122376177	1
Kepler-24c	TIC-122376177	1
Kepler-24d	TIC-122376177	1
Kepler-24e	TIC-122376177	1
Kepler-240b	TIC-122712446	2
Kepler-240c	TIC-122712446	2
Kepler-242b	TIC-120899945	4
Kepler-242c	TIC-120899945	4
Kepler-243b	TIC-164886497	4
Kepler-243c	TIC-164886497	4
Kepler-244b	TIC-158426969	2
Kepler-244c	TIC-158426969	2
Kepler-244d	TIC-158426969	2
Kepler-245b	TIC-63004906	2
Kepler-245c	TIC-63004906	2
Kepler-245d	TIC-63004906	2
Kepler-245e	TIC-63004906	2
Kepler-246b	TIC-272484980	4
Kepler-246c	TIC-272484980	4
Kepler-247b	TIC-158792051	2
Kepler-247c	TIC-158792051	2
Kepler-247d	TIC-158792051	2
Kepler-248b	TIC-275493574	4
Kepler-248c	TIC-275493574	4
Kepler-249b	TIC-272942100	4
Kepler-249c	TIC-272942100	4
Kepler-249d	TIC-272942100	4
Kepler-25b	TIC-120960812	2
Kepler-25c	TIC-120960812	2
Kepler-25d	TIC-120960812	2
Kepler-250b	TIC-159098652	2
Kepler-250c	TIC-159098652	2
Kepler-250d	TIC-159098652	2
Kepler-251b	TIC-272489533	4
Kepler-251c	TIC-272489533	4
Kepler-251d	TIC-272489533	4
Kepler-251e	TIC-272489533	4
Kepler-252b	TIC-271769940	4
Kepler-252c	TIC-271769940	4
Kepler-253b	TIC-63065911	4
Kepler-253c	TIC-63065911	4
Kepler-253d	TIC-63065911	4
Kepler-254b	TIC-158665380	4
Kepler-254c	TIC-158665380	4
Kepler-254d	TIC-158665380	4
Kepler-255b	TIC-272083669	4
Kepler-255c	TIC-272083669	4
Kepler-255d	TIC-272083669	4
Kepler-256b	TIC-63362772	4
Kepler-256c	TIC-63362772	4
Kepler-256d	TIC-63362772	4
Kepler-256e	TIC-63362772	4
Kepler-257b	TIC-273132699	4
Kepler-257c	TIC-273132699	4
Kepler-257d	TIC-273132699	4
Kepler-258b	TIC-270854411	4
Kepler-258c	TIC-270854411	4
Kepler-259b	TIC-158664318	4
Kepler-259c	TIC-158664318	4
Kepler-26b	TIC-164833065	4
Kepler-26c	TIC-164833065	4
Kepler-26d	TIC-164833065	4
Kepler-26e	TIC-164833065	4
Kepler-260b	TIC-137348863	1
Kepler-260c	TIC-137348863	1
Kepler-261b	TIC-137148674	1
Kepler-261c	TIC-137148674	1
Kepler-262b	TIC-122673489	1
Kepler-262c	TIC-122673489	1
Kepler-263b	TIC-137637249	1
Kepler-263c	TIC-137637249	1
Kepler-264b	TIC-137347078	1
Kepler-264c	TIC-137347078	1
Kepler-265b	TIC-122445076	2
Kepler-265c	TIC-122445076	2
Kepler-265d	TIC-122445076	2
Kepler-265e	TIC-122445076	2
Kepler-266b	TIC-271046092	4
Kepler-266c	TIC-271046092	4
Kepler-267b	TIC-269357457	4
Kepler-267c	TIC-269357457	4
Kepler-267d	TIC-269357457	4
Kepler-268b	TIC-137348987	1
Kepler-268c	TIC-137348987	1
Kepler-269b	TIC-122297877	2
Kepler-269c	TIC-122297877	2
Kepler-27b	TIC-137556626	2
Kepler-27c	TIC-137556626	2
Kepler-270b	TIC-123417308	4
Kepler-270c	TIC-123417308	4
Kepler-271b	TIC-164414655	4
Kepler-271c	TIC-164414655	4
Kepler-271d	TIC-164414655	4
Kepler-272b	TIC-268704766	4
Kepler-272c	TIC-268704766	4
Kepler-272d	TIC-268704766	4
Kepler-273b	TIC-159726559	4
Kepler-273c	TIC-159726559	4
Kepler-274b	TIC-137892978	1
Kepler-274c	TIC-137892978	1
Kepler-275b	TIC-137634395	1
Kepler-275c	TIC-137634395	1
Kepler-275d	TIC-137634395	1
Kepler-276b	TIC-138213510	1
Kepler-276c	TIC-138213510	1
Kepler-276d	TIC-138213510	1
Kepler-277b	TIC-120961424	2
Kepler-277c	TIC-120961424	2
Kepler-278b	TIC-122225232	1
Kepler-278c	TIC-122225232	1
Kepler-279b	TIC-158428960	2
Kepler-279c	TIC-158428960	2
Kepler-279d	TIC-158428960	2
Kepler-28b	TIC-63122956	4
Kepler-28c	TIC-63122956	4
Kepler-280b	TIC-159716174	2
Kepler-280c	TIC-159716174	2
Kepler-281b	TIC-270858032	4
Kepler-281c	TIC-270858032	4
Kepler-282b	TIC-164779321	4
Kepler-282c	TIC-164779321	4
Kepler-282d	TIC-164779321	4
Kepler-282e	TIC-164779321	4
Kepler-283b	TIC-270695184	4
Kepler-283c	TIC-270695184	4
Kepler-284b	TIC-275486985	4
Kepler-284c	TIC-275486985	4
Kepler-285b	TIC-26416742	4
Kepler-285c	TIC-26416742	4
Kepler-286b	TIC-290035455	4
Kepler-286c	TIC-290035455	4
Kepler-286d	TIC-290035455	4
Kepler-286e	TIC-290035455	4
Kepler-287b	TIC-417660580	4
Kepler-287c	TIC-417660580	4
Kepler-288b	TIC-121785939	2
Kepler-288c	TIC-121785939	2
Kepler-288d	TIC-121785939	2
Kepler-289b	TIC-273234825	4
Kepler-289c	TIC-273234825	4
Kepler-289d	TIC-273234825	4
Kepler-29b	TIC-273875635	4
Kepler-29c	TIC-273875635	4
Kepler-290b	TIC-158218214	4
Kepler-290c	TIC-158218214	4
Kepler-291b	TIC-158631683	2
Kepler-291c	TIC-158631683	2
Kepler-292b	TIC-271960465	4
Kepler-292c	TIC-271960465	4
Kepler-292d	TIC-271960465	4
Kepler-292e	TIC-271960465	4
Kepler-292f	TIC-271960465	4
Kepler-293b	TIC-158216544	4
Kepler-293c	TIC-158216544	4
Kepler-294b	TIC-158487005	6
Kepler-294c	TIC-158487005	6
Kepler-295b	TIC-164890864	4
Kepler-295c	TIC-164890864	4
Kepler-295d	TIC-164890864	4
Kepler-296b	TIC-243271945	6
Kepler-296c	TIC-243271945	6
Kepler-296d	TIC-243271945	6
Kepler-296e	TIC-243271945	6
Kepler-296f	TIC-243271945	6
Kepler-297b	TIC-48304302	4
Kepler-297c	TIC-48304302	4
Kepler-298b	TIC-48217868	4
Kepler-298c	TIC-48217868	4
Kepler-298d	TIC-48217868	4
Kepler-299b	TIC-48304460	6
Kepler-299c	TIC-48304460	6
Kepler-299d	TIC-48304460	6
Kepler-299e	TIC-48304460	6
Kepler-30b	TIC-399794329	4
Kepler-30c	TIC-399794329	4
Kepler-30d	TIC-399794329	4
Kepler-300b	TIC-27458633	4
Kepler-300c	TIC-27458633	4
Kepler-301b	TIC-48419097	6
Kepler-301c	TIC-48419097	6
Kepler-301d	TIC-48419097	6
Kepler-302b	TIC-270951852	4
Kepler-302c	TIC-270951852	4
Kepler-303b	TIC-164460208	4
Kepler-303c	TIC-164460208	4
Kepler-304b	TIC-377909730	1
Kepler-304c	TIC-377909730	1
Kepler-304d	TIC-377909730	1
Kepler-304e	TIC-377909730	1
Kepler-305b	TIC-171879024	2
Kepler-305c	TIC-171879024	2
Kepler-305d	TIC-171879024	2
Kepler-305e	TIC-171879024	2
Kepler-306b	TIC-121660143	2
Kepler-306c	TIC-121660143	2
Kepler-306d	TIC-121660143	2
Kepler-306e	TIC-121660143	2
Kepler-307b	TIC-169930145	3
Kepler-307c	TIC-169930145	3
Kepler-308b	TIC-184162776	3
Kepler-308c	TIC-184162776	3
Kepler-309b	TIC-273373488	4
Kepler-309c	TIC-273373488	4
Kepler-31b	TIC-270788519	4
Kepler-31c	TIC-270788519	4
Kepler-31d	TIC-270788519	4
Kepler-310b	TIC-158840828	4
Kepler-310c	TIC-158840828	4
Kepler-310d	TIC-158840828	4
Kepler-311b	TIC-351898154	4
Kepler-311c	TIC-351898154	4
Kepler-312b	TIC-274030824	4
Kepler-312c	TIC-274030824	4
Kepler-313b	TIC-28448998	4
Kepler-313c	TIC-28448998	4
Kepler-314b	TIC-271052158	4
Kepler-314c	TIC-271052158	4
Kepler-315b	TIC-273694712	4
Kepler-315c	TIC-273694712	4
Kepler-316b	TIC-159522175	4
Kepler-316c	TIC-159522175	4
Kepler-317b	TIC-138890353	1
Kepler-317c	TIC-138890353	1
Kepler-318b	TIC-274198407	4
Kepler-318c	TIC-274198407	4
Kepler-319b	TIC-121786630	2
Kepler-319c	TIC-121786630	2
Kepler-319d	TIC-121786630	2
Kepler-32b	TIC-273590427	4
Kepler-32c	TIC-273590427	4
Kepler-32d	TIC-273590427	4
Kepler-32e	TIC-273590427	4
Kepler-32f	TIC-273590427	4
Kepler-320b	TIC-275575525	4
Kepler-320c	TIC-275575525	4
Kepler-321b	TIC-271046140	4
Kepler-321c	TIC-271046140	4
Kepler-322b	TIC-123313142	4
Kepler-322c	TIC-123313142	4
Kepler-323b	TIC-137150039	1
Kepler-323c	TIC-137150039	1
Kepler-324b	TIC-243271716	6
Kepler-324c	TIC-243271716	6
Kepler-325b	TIC-267671250	4
Kepler-325c	TIC-267671250	4
Kepler-325d	TIC-267671250	4
Kepler-326b	TIC-270956861	4
Kepler-326c	TIC-270956861	4
Kepler-326d	TIC-270956861	4
Kepler-327b	TIC-63366281	4
Kepler-327c	TIC-63366281	4
Kepler-327d	TIC-63366281	4
Kepler-328b	TIC-184164097	3
Kepler-328c	TIC-184164097	3
Kepler-329b	TIC-268713285	4
Kepler-329c	TIC-268713285	4
Kepler-33b	TIC-158935283	4
Kepler-33c	TIC-158935283	4
Kepler-33d	TIC-158935283	4
Kepler-33e	TIC-158935283	4
Kepler-33f	TIC-158935283	4
Kepler-330b	TIC-158727691	2
Kepler-330c	TIC-158727691	2
Kepler-331b	TIC-351063265	1
Kepler-331c	TIC-351063265	1
Kepler-331d	TIC-351063265	1
Kepler-332b	TIC-158272257	6
Kepler-332c	TIC-158272257	6
Kepler-332d	TIC-158272257	6
Kepler-333b	TIC-137556197	2
Kepler-333c	TIC-137556197	2
Kepler-334b	TIC-158394479	6
Kepler-334c	TIC-158394479	6
Kepler-334d	TIC-158394479	6
Kepler-335b	TIC-272085033	4
Kepler-335c	TIC-272085033	4
Kepler-336b	TIC-122298677	2
Kepler-336c	TIC-122298677	2
Kepler-336d	TIC-122298677	2
Kepler-337b	TIC-159226052	2
Kepler-337c	TIC-159226052	2
Kepler-338b	TIC-258203303	4
Kepler-338c	TIC-258203303	4
Kepler-338d	TIC-258203303	4
Kepler-338e	TIC-258203303	4
Kepler-339b	TIC-26817284	4
Kepler-339c	TIC-26817284	4
Kepler-339d	TIC-26817284	4
Kepler-34b	TIC-272369124	4
Kepler-340b	TIC-184247532	3
Kepler-340c	TIC-184247532	3
Kepler-341b	TIC-159179987	2
Kepler-341c	TIC-159179987	2
Kepler-341d	TIC-159179987	2
Kepler-341e	TIC-159179987	2
Kepler-342b	TIC-63293562	4
Kepler-342c	TIC-63293562	4
Kepler-342d	TIC-63293562	4
Kepler-342e	TIC-63293562	4
Kepler-343b	TIC-63120970	2
Kepler-343c	TIC-63120970	2
Kepler-344b	TIC-63289452	4
Kepler-344c	TIC-63289452	4
Kepler-345b	TIC-271546191	4
Kepler-345c	TIC-271546191	4
Kepler-346b	TIC-158660363	4
Kepler-346c	TIC-158660363	4
Kepler-347b	TIC-299158566	4
Kepler-347c	TIC-299158566	4
Kepler-348b	TIC-169180792	3
Kepler-348c	TIC-169180792	3
Kepler-349b	TIC-270615037	4
Kepler-349c	TIC-270615037	4
Kepler-35b	TIC-271040768	4
Kepler-350b	TIC-120498491	4
Kepler-350c	TIC-120498491	4
Kepler-350d	TIC-120498491	4
Kepler-351b	TIC-158218178	4
Kepler-351c	TIC-158218178	4
Kepler-351d	TIC-158218178	4
Kepler-352b	TIC-269271535	4
Kepler-352c	TIC-269271535	4
Kepler-353b	TIC-239229234	4
Kepler-353c	TIC-239229234	4
Kepler-354b	TIC-120578185	4
Kepler-354c	TIC-120578185	4
Kepler-354d	TIC-120578185	4
Kepler-355b	TIC-279915745	4
Kepler-355c	TIC-279915745	4
Kepler-356b	TIC-137636895	1
Kepler-356c	TIC-137636895	1
Kepler-357b	TIC-159649595	4
Kepler-357c	TIC-159649595	4
Kepler-357d	TIC-159649595	4
Kepler-358b	TIC-26815908	4
Kepler-358c	TIC-26815908	4
Kepler-359b	TIC-275568400	4
Kepler-359c	TIC-275568400	4
Kepler-359d	TIC-275568400	4
Kepler-36b	TIC-350810590	4
Kepler-36c	TIC-350810590	4
Kepler-360b	TIC-158213532	4
Kepler-360c	TIC-158213532	4
Kepler-361b	TIC-272601590	4
Kepler-361c	TIC-272601590	4
Kepler-362b	TIC-63069779	4
Kepler-362c	TIC-63069779	4
Kepler-363b	TIC-258349590	4
Kepler-363c	TIC-258349590	4
Kepler-363d	TIC-258349590	4
Kepler-364b	TIC-123358019	4
Kepler-364c	TIC-123358019	4
Kepler-365b	TIC-27530849	4
Kepler-365c	TIC-27530849	4
Kepler-366b	TIC-27914560	4
Kepler-366c	TIC-27914560	4
Kepler-367b	TIC-28159518	4
Kepler-367c	TIC-28159518	4
Kepler-368b	TIC-63066763	4
Kepler-368c	TIC-63066763	4
Kepler-369b	TIC-26961231	4
Kepler-369c	TIC-26961231	4
Kepler-37b	TIC-164652245	4
Kepler-37c	TIC-164652245	4
Kepler-37d	TIC-164652245	4
Kepler-37e	TIC-164652245	4
Kepler-370b	TIC-137411225	2
Kepler-370c	TIC-137411225	2
Kepler-371b	TIC-137550286	1
Kepler-371c	TIC-137550286	1
Kepler-372b	TIC-350810559	4
Kepler-372c	TIC-350810559	4
Kepler-372d	TIC-350810559	4
Kepler-373b	TIC-299218776	4
Kepler-373c	TIC-299218776	4
Kepler-374b	TIC-270863576	4
Kepler-374c	TIC-270863576	4
Kepler-374d	TIC-270863576	4
Kepler-375b	TIC-299032517	4
Kepler-375c	TIC-299032517	4
Kepler-376b	TIC-137219378	1
Kepler-376c	TIC-137219378	1
Kepler-377b	TIC-184015535	1
Kepler-377c	TIC-184015535	1
Kepler-378b	TIC-271354634	4
Kepler-378c	TIC-271354634	4
Kepler-379b	TIC-184167421	1
Kepler-379c	TIC-184167421	1
Kepler-38b	TIC-158316612	2
Kepler-380b	TIC-48132154	4
Kepler-380c	TIC-48132154	4
Kepler-381b	TIC-164884235	4
Kepler-381c	TIC-164884235	4
Kepler-382b	TIC-268612521	4
Kepler-382c	TIC-268612521	4
Kepler-383b	TIC-137150599	1
Kepler-383c	TIC-137150599	1
Kepler-384b	TIC-158114249	4
Kepler-384c	TIC-158114249	4
Kepler-385b	TIC-27082352	4
Kepler-385c	TIC-27082352	4
Kepler-385d	TIC-27082352	4
Kepler-386b	TIC-267669725	4
Kepler-386c	TIC-267669725	4
Kepler-387b	TIC-158559417	4
Kepler-387c	TIC-158559417	4
Kepler-388b	TIC-164786156	4
Kepler-388c	TIC-164786156	4
Kepler-389b	TIC-63074796	4
Kepler-389c	TIC-63074796	4
Kepler-390b	TIC-137340986	2
Kepler-390c	TIC-137340986	2
Kepler-391b	TIC-290032428	4
Kepler-391c	TIC-290032428	4
Kepler-392b	TIC-158796434	2
Kepler-392c	TIC-158796434	2
Kepler-393b	TIC-159580535	2
Kepler-393c	TIC-159580535	2
Kepler-394b	TIC-27777414	4
Kepler-394c	TIC-27777414	4
Kepler-395b	TIC-270520765	4
Kepler-395c	TIC-270520765	4
Kepler-396b	TIC-27769688	4
Kepler-396c	TIC-27769688	4
Kepler-397b	TIC-271963778	4
Kepler-397c	TIC-271963778	4
Kepler-398b	TIC-137155210	2
Kepler-398c	TIC-137155210	2
Kepler-398d	TIC-137155210	2
